id,race,playerid
17990,asian,12
17991,asian,2
17992,asian,19
17993,asian,27
17994,asian,12
17995,asian,12
17996,asian,19
17997,asian,4
17998,asian,24
17999,asian,24
18000,asian,23
18001,asian,24
18002,asian,16
18003,asian,6
18004,asian,27
18005,asian,27
18006,asian,4
18007,asian,27
18008,asian,23
18009,asian,2
18010,asian,27
18011,asian,2
18012,asian,4
18013,asian,6
18014,asian,16
18015,asian,20
18016,asian,4
18017,asian,19
18018,asian,19
18019,asian,24
18020,asian,24
18021,asian,19
18022,asian,16
18023,asian,20
18024,asian,12
18025,asian,16
18026,asian,16
18027,asian,2
18028,asian,16
18029,asian,27
18030,asian,19
18031,asian,6
18032,asian,12
18033,asian,6
18034,asian,16
18035,asian,23
18036,asian,23
18037,asian,19
18038,asian,2
18039,asian,19
18040,asian,23
18041,asian,20
18042,asian,16
18043,asian,20
18044,asian,23
18045,asian,12
18046,asian,23
18047,asian,16
18048,asian,4
18049,asian,19
18050,asian,23
18051,asian,2
18052,asian,23
18053,asian,24
18054,asian,20
18055,asian,11
18056,asian,22
18057,asian,10
18058,asian,17
18059,asian,9
18060,asian,8
18061,asian,5
18062,asian,26
18063,asian,5
18064,asian,13
18065,asian,8
18066,asian,28
18067,asian,13
18068,asian,24
18069,asian,28
18070,asian,24
18071,asian,28
18072,asian,3
18073,asian,18
18074,asian,8
18075,asian,11
18076,asian,1
18077,asian,9
18078,asian,3
18079,asian,15
18080,asian,10
18081,asian,30
18082,asian,7
18083,asian,1
18084,asian,26
18085,asian,29
18086,asian,8
18087,asian,8
18088,asian,24
18089,asian,7
18090,asian,17
18091,asian,30
18092,asian,18
18093,asian,3
18094,asian,22
18095,asian,24
18096,asian,17
18097,asian,15
18098,asian,15
18099,asian,11
18100,asian,26
18101,asian,11
18102,asian,18
18103,asian,15
18104,asian,7
18105,asian,29
18106,asian,13
18107,asian,22
18108,asian,11
18109,asian,3
18110,asian,30
18111,asian,17
18112,asian,7
18113,asian,21
18114,asian,10
18115,asian,18
18116,asian,1
18117,asian,3
18118,asian,26
18119,asian,26
18120,asian,18
18121,asian,30
18122,asian,29
18123,asian,21
18124,asian,22
18125,asian,5
18126,asian,17
18127,asian,13
18128,asian,28
18129,asian,17
18130,asian,11
18131,asian,14
18132,asian,13
18133,asian,22
18134,asian,28
18135,asian,10
18136,asian,29
18137,asian,8
18138,asian,15
18139,asian,24
18140,asian,3
18141,asian,13
18142,asian,22
18143,asian,14
18144,asian,9
18145,asian,26
18146,asian,5
18147,asian,11
18148,asian,14
18149,asian,14
18150,asian,10
18151,asian,28
18152,asian,30
18153,asian,18
18154,asian,9
18155,asian,21
18156,asian,18
18157,asian,30
18158,asian,26
18159,asian,1
18160,asian,30
18161,asian,7
18162,asian,7
18163,asian,29
18164,asian,21
18165,asian,22
18166,asian,7
18167,asian,9
18168,asian,22
18169,asian,5
18170,asian,5
18171,asian,7
18172,asian,29
18173,asian,30
18174,asian,1
18175,asian,29
18176,asian,24
18177,asian,26
18178,asian,21
18179,asian,9
18180,asian,21
18181,asian,10
18182,asian,28
18183,asian,7
18184,asian,17
18185,asian,21
18186,asian,21
18187,asian,1
18188,asian,18
18189,asian,14
18190,asian,5
18191,asian,21
18192,asian,24
18193,asian,24
18194,asian,17
18195,asian,14
18196,asian,26
18197,asian,21
18198,asian,3
18199,asian,3
18200,asian,22
18201,asian,17
18202,asian,5
18203,asian,11
18204,asian,1
18205,asian,15
18206,asian,14
18207,asian,15
18208,asian,3
18209,asian,26
18210,asian,29
18211,asian,24
18212,asian,29
18213,asian,15
18214,asian,17
18215,asian,21
18216,asian,14
18217,asian,11
18218,asian,15
18219,asian,9
18220,asian,13
18221,asian,21
18222,asian,15
18223,asian,26
18224,asian,26
18225,asian,9
18226,asian,8
18227,asian,8
18228,asian,9
18229,asian,14
18230,asian,22
18231,asian,29
18232,asian,7
18233,asian,13
18234,asian,30
18235,asian,29
18236,asian,15
18237,asian,1
18238,asian,5
18239,asian,29
18240,asian,10
18241,asian,22
18242,asian,26
18243,asian,9
18244,asian,13
18245,asian,11
18246,asian,24
18247,asian,5
18248,asian,14
18249,asian,13
18250,asian,30
18251,asian,9
18252,asian,11
18253,asian,10
18254,asian,1
18255,asian,29
18256,asian,22
18257,asian,15
18258,asian,18
18259,asian,28
18260,asian,9
18261,asian,18
18262,asian,28
18263,asian,15
18264,asian,5
18265,asian,15
18266,asian,24
18267,asian,21
18268,asian,7
18269,asian,10
18270,asian,8
18271,asian,13
18272,asian,28
18273,asian,5
18274,asian,5
18275,asian,24
18276,asian,30
18277,asian,29
18278,asian,12
18279,asian,17
18280,asian,9
18281,asian,4
18282,asian,18
18283,asian,16
18284,asian,4
18285,asian,22
18286,asian,19
18287,asian,20
18288,asian,9
18289,asian,2
18290,asian,17
18291,asian,15
18292,asian,4
18293,asian,4
18294,asian,18
18295,asian,9
18296,asian,11
18297,asian,13
18298,asian,2
18299,asian,18
18300,asian,8
18301,asian,8
18302,asian,20
18303,asian,12
18304,asian,17
18305,asian,19
18306,asian,22
18307,asian,20
18308,asian,22
18309,asian,16
18310,asian,4
18311,asian,22
18312,asian,6
18313,asian,25
18314,asian,18
18315,asian,9
18316,asian,6
18317,asian,16
18318,asian,11
18319,asian,19
18320,asian,25
18321,asian,11
18322,asian,9
18323,asian,13
18324,asian,2
18325,asian,18
18326,asian,4
18327,asian,6
18328,asian,15
18329,asian,18
18330,asian,9
18331,asian,13
18332,asian,8
18333,asian,19
18334,asian,2
18335,asian,8
18336,asian,25
18337,asian,17
18338,asian,15
18339,asian,16
18340,asian,25
18341,asian,20
18342,asian,12
18343,asian,19
18344,asian,6
18345,asian,20
18346,asian,12
18347,asian,16
18348,asian,13
18349,asian,15
18350,asian,15
18351,asian,13
18352,asian,13
18353,asian,6
18354,asian,17
18355,asian,12
18356,asian,12
18357,asian,4
18358,asian,6
18359,asian,11
18360,asian,16
18361,asian,15
18362,asian,17
18363,asian,13
18364,asian,8
18365,asian,12
18366,asian,19
18367,asian,15
18368,asian,2
18369,asian,20
18370,asian,12
18371,asian,22
18372,asian,13
18373,asian,4
18374,asian,6
18375,asian,4
18376,asian,17
18377,asian,2
18378,asian,22
18379,asian,6
18380,asian,2
18381,asian,12
18382,asian,8
18383,asian,20
18384,asian,20
18385,asian,25
18386,asian,18
18387,asian,4
18388,asian,22
18389,asian,22
18390,asian,17
18391,asian,15
18392,asian,16
18393,asian,18
18394,asian,16
18395,asian,25
18396,asian,11
18397,asian,6
18398,asian,2
18399,asian,16
18400,asian,25
18401,asian,12
18402,asian,9
18403,asian,2
18404,asian,12
18405,asian,12
18406,asian,25
18407,asian,9
18408,asian,9
18409,asian,8
18410,asian,20
18411,asian,12
18412,asian,19
18413,asian,8
18414,asian,22
18415,asian,18
18416,asian,25
18417,asian,11
18418,asian,11
18419,asian,9
18420,asian,20
18421,asian,11
18422,asian,19
18423,asian,15
18424,asian,15
18425,asian,8
18426,asian,2
18427,asian,17
18428,asian,6
18429,asian,17
18430,asian,18
18431,asian,6
18432,asian,19
18433,asian,25
18434,asian,6
18435,asian,11
18436,asian,8
18437,asian,12
18438,asian,2
18439,asian,13
18440,asian,4
18441,asian,23
18442,asian,24
18443,asian,27
18444,asian,26
18445,asian,24
18446,asian,28
18447,asian,10
18448,asian,28
18449,asian,5
18450,asian,26
18451,asian,28
18452,asian,24
18453,asian,28
18454,asian,1
18455,asian,12
18456,asian,5
18457,asian,23
18458,asian,7
18459,asian,30
18460,asian,5
18461,asian,24
18462,asian,24
18463,asian,26
18464,asian,28
18465,asian,1
18466,asian,29
18467,asian,12
18468,asian,14
18469,asian,14
18470,asian,14
18471,asian,12
18472,asian,10
18473,asian,10
18474,asian,29
18475,asian,27
18476,asian,5
18477,asian,14
18478,asian,29
18479,asian,24
18480,asian,28
18481,asian,12
18482,asian,10
18483,asian,30
18484,asian,12
18485,asian,28
18486,asian,26
18487,asian,7
18488,asian,29
18489,asian,21
18490,asian,29
18491,asian,12
18492,asian,27
18493,asian,30
18494,asian,12
18495,asian,14
18496,asian,30
18497,asian,21
18498,asian,21
18499,asian,29
18500,asian,27
18501,asian,27
18502,asian,24
18503,asian,5
18504,asian,21
18505,asian,1
18506,asian,30
18507,asian,10
18508,asian,1
18509,asian,12
18510,asian,14
18511,asian,30
18512,asian,23
18513,asian,7
18514,asian,21
18515,asian,26
18516,asian,30
18517,asian,21
18518,asian,1
18519,asian,14
18520,asian,23
18521,asian,29
18522,asian,7
18523,asian,26
18524,asian,10
18525,asian,24
18526,asian,14
18527,asian,7
18528,asian,1
18529,asian,5
18530,asian,12
18531,asian,23
18532,asian,30
18533,asian,7
18534,asian,30
18535,asian,26
18536,asian,1
18537,asian,12
18538,asian,1
18539,asian,23
18540,asian,14
18541,asian,12
18542,asian,14
18543,asian,12
18544,asian,12
18545,asian,14
18546,asian,1
18547,asian,27
18548,asian,5
18549,asian,14
18550,asian,12
18551,asian,21
18552,asian,30
18553,asian,29
18554,asian,23
18555,asian,21
18556,asian,14
18557,asian,28
18558,asian,26
18559,asian,23
18560,asian,28
18561,asian,7
18562,asian,7
18563,asian,7
18564,asian,1
18565,asian,10
18566,asian,5
18567,asian,10
18568,asian,7
18569,asian,24
18570,asian,24
18571,asian,23
18572,asian,14
18573,asian,5
18574,asian,27
18575,asian,27
18576,asian,23
18577,asian,10
18578,asian,27
18579,asian,26
18580,asian,5
18581,asian,28
18582,asian,29
18583,asian,7
18584,asian,27
18585,asian,7
18586,asian,21
18587,asian,29
18588,asian,26
18589,asian,10
18590,asian,7
18591,asian,10
18592,asian,5
18593,asian,18
18594,asian,25
18595,asian,4
18596,asian,2
18597,asian,15
18598,asian,2
18599,asian,1
18600,asian,30
18601,asian,22
18602,asian,3
18603,asian,4
18604,asian,11
18605,asian,20
18606,asian,20
18607,asian,22
18608,asian,11
18609,asian,5
18610,asian,11
18611,asian,27
18612,asian,6
18613,asian,11
18614,asian,27
18615,asian,19
18616,asian,18
18617,asian,13
18618,asian,19
18619,asian,6
18620,asian,2
18621,asian,8
18622,asian,3
18623,asian,8
18624,asian,11
18625,asian,3
18626,asian,1
18627,asian,6
18628,asian,22
18629,asian,25
18630,asian,22
18631,asian,20
18632,asian,1
18633,asian,6
18634,asian,30
18635,asian,18
18636,asian,2
18637,asian,20
18638,asian,18
18639,asian,9
18640,asian,30
18641,asian,11
18642,asian,1
18643,asian,13
18644,asian,19
18645,asian,9
18646,asian,20
18647,asian,19
18648,asian,11
18649,asian,3
18650,asian,25
18651,asian,4
18652,asian,13
18653,asian,8
18654,asian,20
18655,asian,9
18656,asian,15
18657,asian,13
18658,asian,18
18659,asian,6
18660,asian,6
18661,asian,13
18662,asian,15
18663,asian,6
18664,asian,15
18665,asian,2
18666,asian,15
18667,asian,30
18668,asian,22
18669,asian,8
18670,asian,19
18671,asian,5
18672,asian,27
18673,asian,2
18674,asian,20
18675,asian,15
18676,asian,1
18677,asian,27
18678,asian,30
18679,asian,9
18680,asian,30
18681,asian,15
18682,asian,9
18683,asian,1
18684,asian,1
18685,asian,13
18686,asian,25
18687,asian,4
18688,asian,13
18689,asian,25
18690,asian,2
18691,asian,30
18692,asian,19
18693,asian,5
18694,asian,6
18695,asian,4
18696,asian,5
18697,asian,25
18698,asian,25
18699,asian,22
18700,asian,9
18701,asian,5
18702,asian,15
18703,asian,27
18704,asian,1
18705,asian,25
18706,asian,5
18707,asian,27
18708,asian,18
18709,asian,27
18710,asian,19
18711,asian,22
18712,asian,4
18713,asian,1
18714,asian,27
18715,asian,18
18716,asian,3
18717,asian,8
18718,asian,15
18719,asian,19
18720,asian,4
18721,asian,30
18722,asian,27
18723,asian,6
18724,asian,13
18725,asian,9
18726,asian,1
18727,asian,3
18728,asian,27
18729,asian,19
18730,asian,4
18731,asian,8
18732,asian,8
18733,asian,8
18734,asian,13
18735,asian,30
18736,asian,3
18737,asian,30
18738,asian,15
18739,asian,22
18740,asian,11
18741,asian,19
18742,asian,1
18743,asian,9
18744,asian,27
18745,asian,3
18746,asian,5
18747,asian,5
18748,asian,6
18749,asian,27
18750,asian,8
18751,asian,3
18752,asian,2
18753,asian,20
18754,asian,1
18755,asian,11
18756,asian,19
18757,asian,27
18758,asian,30
18759,asian,18
18760,asian,8
18761,asian,9
18762,asian,11
18763,asian,1
18764,asian,5
18765,asian,8
18766,asian,2
18767,asian,18
18768,asian,30
18769,asian,4
18770,asian,18
18771,asian,8
18772,asian,11
18773,asian,8
18774,asian,2
18775,asian,22
18776,asian,30
18777,asian,5
18778,asian,5
18779,asian,25
18780,asian,25
18781,asian,20
18782,asian,9
18783,asian,14
18784,asian,10
18785,asian,24
18786,asian,17
18787,asian,21
18788,asian,29
18789,asian,16
18790,asian,29
18791,asian,26
18792,asian,17
18793,asian,12
18794,asian,12
18795,asian,29
18796,asian,23
18797,asian,21
18798,asian,14
18799,asian,23
18800,asian,16
18801,asian,12
18802,asian,24
18803,asian,16
18804,asian,16
18805,asian,24
18806,asian,16
18807,asian,12
18808,asian,29
18809,asian,10
18810,asian,10
18811,asian,23
18812,asian,21
18813,asian,29
18814,asian,17
18815,asian,24
18816,asian,23
18817,asian,17
18818,asian,26
18819,asian,16
18820,asian,26
18821,asian,24
18822,asian,26
18823,asian,14
18824,asian,21
18825,asian,24
18826,asian,23
18827,asian,12
18828,asian,12
18829,asian,23
18830,asian,10
18831,asian,21
18832,asian,21
18833,asian,14
18834,asian,26
18835,asian,24
18836,asian,29
18837,asian,14
18838,asian,14
18839,asian,17
18840,asian,10
18841,asian,16
18842,asian,24
18843,asian,14
18844,asian,10
18845,asian,29
18846,asian,12
18847,asian,17
18848,asian,26
18849,asian,10
18850,asian,10
18851,asian,14
18852,asian,17
18853,asian,23
18854,asian,21
18855,asian,10
18856,asian,14
18857,asian,26
18858,asian,26
18859,asian,21
18860,asian,29
18861,asian,21
18862,asian,23
18863,asian,14
18864,asian,17
18865,asian,16
18866,asian,12
18867,asian,24
18868,asian,17
18869,asian,12
18870,asian,16
18871,asian,26
18872,asian,23
18873,asian,14
18874,asian,12
18875,asian,12
18876,asian,29
18877,asian,21
18878,asian,23
18879,asian,29
18880,asian,17
18881,asian,29
18882,asian,26
18883,asian,7
18884,asian,1
18885,asian,13
18886,asian,8
18887,asian,11
18888,asian,23
18889,asian,7
18890,asian,8
18891,asian,17
18892,asian,29
18893,asian,8
18894,asian,20
18895,asian,13
18896,asian,24
18897,asian,8
18898,asian,6
18899,asian,9
18900,asian,22
18901,asian,9
18902,asian,18
18903,asian,24
18904,asian,18
18905,asian,13
18906,asian,5
18907,asian,2
18908,asian,5
18909,asian,20
18910,asian,9
18911,asian,23
18912,asian,2
18913,asian,5
18914,asian,22
18915,asian,28
18916,asian,28
18917,asian,29
18918,asian,29
18919,asian,3
18920,asian,16
18921,asian,18
18922,asian,11
18923,asian,19
18924,asian,11
18925,asian,28
18926,asian,11
18927,asian,19
18928,asian,29
18929,asian,29
18930,asian,1
18931,asian,3
18932,asian,20
18933,asian,2
18934,asian,13
18935,asian,23
18936,asian,6
18937,asian,3
18938,asian,7
18939,asian,20
18940,asian,17
18941,asian,2
18942,asian,3
18943,asian,1
18944,asian,6
18945,asian,2
18946,asian,5
18947,asian,18
18948,asian,20
18949,asian,3
18950,asian,9
18951,asian,9
18952,asian,17
18953,asian,11
18954,asian,28
18955,asian,1
18956,asian,2
18957,asian,17
18958,asian,17
18959,asian,16
18960,asian,1
18961,asian,19
18962,asian,6
18963,asian,9
18964,asian,23
18965,asian,22
18966,asian,28
18967,asian,5
18968,asian,9
18969,asian,16
18970,asian,18
18971,asian,8
18972,asian,16
18973,asian,17
18974,asian,6
18975,asian,20
18976,asian,16
18977,asian,29
18978,asian,16
18979,asian,2
18980,asian,24
18981,asian,18
18982,asian,24
18983,asian,6
18984,asian,5
18985,asian,22
18986,asian,5
18987,asian,16
18988,asian,24
18989,asian,17
18990,asian,20
18991,asian,29
18992,asian,22
18993,asian,24
18994,asian,16
18995,asian,2
18996,asian,24
18997,asian,16
18998,asian,24
18999,asian,11
19000,asian,9
19001,asian,1
19002,asian,13
19003,asian,16
19004,asian,3
19005,asian,11
19006,asian,28
19007,asian,11
19008,asian,17
19009,asian,28
19010,asian,16
19011,asian,28
19012,asian,3
19013,asian,29
19014,asian,5
19015,asian,7
19016,asian,19
19017,asian,20
19018,asian,23
19019,asian,22
19020,asian,19
19021,asian,11
19022,asian,13
19023,asian,22
19024,asian,19
19025,asian,13
19026,asian,20
19027,asian,19
19028,asian,1
19029,asian,22
19030,asian,19
19031,asian,11
19032,asian,22
19033,asian,13
19034,asian,16
19035,asian,1
19036,asian,6
19037,asian,17
19038,asian,22
19039,asian,23
19040,asian,19
19041,asian,7
19042,asian,3
19043,asian,13
19044,asian,24
19045,asian,1
19046,asian,8
19047,asian,28
19048,asian,8
19049,asian,5
19050,asian,5
19051,asian,7
19052,asian,9
19053,asian,6
19054,asian,11
19055,asian,18
19056,asian,1
19057,asian,9
19058,asian,18
19059,asian,17
19060,asian,7
19061,asian,8
19062,asian,28
19063,asian,8
19064,asian,18
19065,asian,19
19066,asian,3
19067,asian,18
19068,asian,23
19069,asian,6
19070,asian,29
19071,asian,16
19072,asian,19
19073,asian,23
19074,asian,7
19075,asian,7
19076,asian,6
19077,asian,13
19078,asian,8
19079,asian,19
19080,asian,18
19081,asian,8
19082,asian,8
19083,asian,23
19084,asian,29
19085,asian,2
19086,asian,5
19087,asian,2
19088,asian,29
19089,asian,17
19090,asian,3
19091,asian,16
19092,asian,2
19093,asian,24
19094,asian,21
19095,asian,26
19096,asian,30
19097,asian,4
19098,asian,26
19099,asian,15
19100,asian,10
19101,asian,2
19102,asian,25
19103,asian,27
19104,asian,28
19105,asian,28
19106,asian,8
19107,asian,30
19108,asian,21
19109,asian,12
19110,asian,30
19111,asian,10
19112,asian,15
19113,asian,12
19114,asian,4
19115,asian,12
19116,asian,30
19117,asian,28
19118,asian,15
19119,asian,27
19120,asian,27
19121,asian,26
19122,asian,4
19123,asian,2
19124,asian,28
19125,asian,25
19126,asian,21
19127,asian,2
19128,asian,26
19129,asian,10
19130,asian,8
19131,asian,28
19132,asian,30
19133,asian,21
19134,asian,12
19135,asian,27
19136,asian,28
19137,asian,2
19138,asian,12
19139,asian,27
19140,asian,2
19141,asian,21
19142,asian,25
19143,asian,12
19144,asian,10
19145,asian,2
19146,asian,28
19147,asian,26
19148,asian,4
19149,asian,4
19150,asian,26
19151,asian,30
19152,asian,8
19153,asian,15
19154,asian,27
19155,asian,12
19156,asian,12
19157,asian,4
19158,asian,10
19159,asian,8
19160,asian,12
19161,asian,4
19162,asian,26
19163,asian,10
19164,asian,25
19165,asian,2
19166,asian,15
19167,asian,27
19168,asian,21
19169,asian,26
19170,asian,28
19171,asian,27
19172,asian,10
19173,asian,2
19174,asian,25
19175,asian,15
19176,asian,21
19177,asian,25
19178,asian,25
19179,asian,8
19180,asian,8
19181,asian,30
19182,asian,30
19183,asian,25
19184,asian,8
19185,asian,27
19186,asian,10
19187,asian,15
19188,asian,26
19189,asian,4
19190,asian,4
19191,asian,25
19192,asian,28
19193,asian,10
19194,asian,2
19195,asian,8
19196,asian,21
19197,asian,2
19198,asian,15
19199,asian,8
19200,asian,21
19201,asian,30
19202,asian,2
19203,asian,27
19204,asian,2
19205,asian,10
19206,asian,2
19207,asian,12
19208,asian,4
19209,asian,30
19210,asian,15
19211,asian,30
19212,asian,4
19213,asian,2
19214,asian,8
19215,asian,15
19216,asian,10
19217,asian,24
19218,asian,30
19219,asian,30
19220,asian,7
19221,asian,19
19222,asian,20
19223,asian,19
19224,asian,3
19225,asian,20
19226,asian,1
19227,asian,13
19228,asian,6
19229,asian,22
19230,asian,24
19231,asian,23
19232,asian,18
19233,asian,13
19234,asian,1
19235,asian,6
19236,asian,29
19237,asian,20
19238,asian,1
19239,asian,5
19240,asian,5
19241,asian,22
19242,asian,16
19243,asian,29
19244,asian,9
19245,asian,16
19246,asian,14
19247,asian,7
19248,asian,24
19249,asian,18
19250,asian,13
19251,asian,19
19252,asian,14
19253,asian,17
19254,asian,30
19255,asian,29
19256,asian,9
19257,asian,9
19258,asian,24
19259,asian,29
19260,asian,16
19261,asian,5
19262,asian,3
19263,asian,6
19264,asian,14
19265,asian,20
19266,asian,30
19267,asian,3
19268,asian,7
19269,asian,3
19270,asian,6
19271,asian,6
19272,asian,9
19273,asian,18
19274,asian,13
19275,asian,18
19276,asian,6
19277,asian,7
19278,asian,14
19279,asian,22
19280,asian,19
19281,asian,9
19282,asian,9
19283,asian,23
19284,asian,30
19285,asian,18
19286,asian,20
19287,asian,29
19288,asian,29
19289,asian,30
19290,asian,23
19291,asian,17
19292,asian,17
19293,asian,18
19294,asian,16
19295,asian,17
19296,asian,22
19297,asian,20
19298,asian,17
19299,asian,30
19300,asian,16
